firstAlg,secondAlg,step,firstOut,secondOut,firstGain,secondGain,firstPoints,secondPoints
alwaysTrue,forgivingTitForTat,54,true,true,2,2,110,110
alwaysTrue,forgivingTitForTat,55,true,true,2,2,112,112
alwaysTrue,forgivingTitForTat,56,true,true,2,2,114,114
alwaysTrue,forgivingTitForTat,57,true,true,2,2,116,116
alwaysTrue,forgivingTitForTat,58,true,true,2,2,118,118
alwaysTrue,forgivingTitForTat,59,true,true,2,2,120,120
alwaysTrue,forgivingTitForTat,60,true,true,2,2,122,122
alwaysTrue,forgivingTitForTat,61,true,true,2,2,124,124
alwaysTrue,forgivingTitForTat,62,true,true,2,2,126,126
alwaysTrue,forgivingTitForTat,63,true,true,2,2,128,128
alwaysTrue,forgivingTitForTat,64,true,true,2,2,130,130
alwaysTrue,forgivingTitForTat,65,true,true,2,2,132,132
alwaysTrue,forgivingTitForTat,66,true,true,2,2,134,134
alwaysTrue,forgivingTitForTat,67,true,true,2,2,136,136
alwaysTrue,forgivingTitForTat,68,true,true,2,2,138,138
alwaysTrue,forgivingTitForTat,69,true,true,2,2,140,140
alwaysTrue,forgivingTitForTat,70,true,true,2,2,142,142
alwaysTrue,forgivingTitForTat,71,true,true,2,2,144,144
alwaysTrue,forgivingTitForTat,72,true,true,2,2,146,146
alwaysTrue,forgivingTitForTat,73,true,true,2,2,148,148
alwaysTrue,forgivingTitForTat,74,true,true,2,2,150,150
alwaysTrue,forgivingTitForTat,75,true,true,2,2,152,152
alwaysTrue,forgivingTitForTat,76,true,true,2,2,154,154
alwaysTrue,forgivingTitForTat,77,true,true,2,2,156,156
alwaysTrue,forgivingTitForTat,78,true,true,2,2,158,158
alwaysTrue,forgivingTitForTat,79,true,true,2,2,160,160
alwaysTrue,forgivingTitForTat,80,true,true,2,2,162,162
alwaysTrue,forgivingTitForTat,81,true,true,2,2,164,164
alwaysTrue,forgivingTitForTat,82,true,true,2,2,166,166
alwaysTrue,forgivingTitForTat,83,true,true,2,2,168,168
alwaysTrue,forgivingTitForTat,84,true,true,2,2,170,170
alwaysTrue,forgivingTitForTat,85,true,true,2,2,172,172
alwaysTrue,forgivingTitForTat,86,true,true,2,2,174,174
alwaysTrue,forgivingTitForTat,87,true,true,2,2,176,176
alwaysTrue,forgivingTitForTat,88,true,true,2,2,178,178
alwaysTrue,forgivingTitForTat,89,true,true,2,2,180,180
alwaysTrue,forgivingTitForTat,90,true,true,2,2,182,182
alwaysTrue,forgivingTitForTat,91,true,true,2,2,184,184
alwaysTrue,forgivingTitForTat,92,true,true,2,2,186,186
alwaysTrue,forgivingTitForTat,93,true,true,2,2,188,188
alwaysTrue,forgivingTitForTat,94,true,true,2,2,190,190
alwaysTrue,forgivingTitForTat,95,true,true,2,2,192,192
alwaysTrue,forgivingTitForTat,96,true,true,2,2,194,194
alwaysTrue,forgivingTitForTat,97,true,true,2,2,196,196
alwaysTrue,forgivingTitForTat,98,true,true,2,2,198,198
alwaysTrue,forgivingTitForTat,99,true,true,2,2,200,200
alwaysTrue,strategyChecker,0,true,false,0,3,0,3
alwaysTrue,strategyChecker,1,true,false,0,3,0,6
alwaysTrue,strategyChecker,2,true,true,2,2,2,8
alwaysTrue,strategyChecker,3,true,false,0,3,2,11
alwaysTrue,strategyChecker,4,true,true,2,2,4,13
alwaysTrue,strategyChecker,5,true,false,0,3,4,16
alwaysTrue,strategyChecker,6,true,false,0,3,4,19
alwaysTrue,strategyChecker,7,true,false,0,3,4,22
alwaysTrue,strategyChecker,8,true,false,0,3,4,25
alwaysTrue,strategyChecker,9,true,false,0,3,4,28
alwaysTrue,strategyChecker,10,true,false,0,3,4,31
alwaysTrue,strategyChecker,11,true,false,0,3,4,34
alwaysTrue,strategyChecker,12,true,false,0,3,4,37
alwaysTrue,strategyChecker,13,true,false,0,3,4,40
alwaysTrue,strategyChecker,14,true,false,0,3,4,43
alwaysTrue,strategyChecker,15,true,false,0,3,4,46
alwaysTrue,strategyChecker,16,true,false,0,3,4,49
alwaysTrue,strategyChecker,17,true,false,0,3,4,52
alwaysTrue,strategyChecker,18,true,false,0,3,4,55
alwaysTrue,strategyChecker,19,true,false,0,3,4,58
alwaysTrue,strategyChecker,20,true,false,0,3,4,61
alwaysTrue,strategyChecker,21,true,false,0,3,4,64
alwaysTrue,strategyChecker,22,true,false,0,3,4,67
alwaysTrue,strategyChecker,23,true,false,0,3,4,70
alwaysTrue,strategyChecker,24,true,false,0,3,4,73
alwaysTrue,strategyChecker,25,true,false,0,3,4,76
alwaysTrue,strategyChecker,26,true,false,0,3,4,79
alwaysTrue,strategyChecker,27,true,false,0,3,4,82
alwaysTrue,strategyChecker,28,true,false,0,3,4,85
alwaysTrue,strategyChecker,29,true,false,0,3,4,88
alwaysTrue,strategyChecker,30,true,false,0,3,4,91
alwaysTrue,strategyChecker,31,true,false,0,3,4,94
alwaysTrue,strategyChecker,32,true,false,0,3,4,97
alwaysTrue,strategyChecker,33,true,false,0,3,4,100
alwaysTrue,strategyChecker,34,true,false,0,3,4,103
alwaysTrue,strategyChecker,35,true,false,0,3,4,106
alwaysTrue,strategyChecker,36,true,false,0,3,4,109
alwaysTrue,strategyChecker,37,true,false,0,3,4,112
alwaysTrue,strategyChecker,38,true,false,0,3,4,115
alwaysTrue,strategyChecker,39,true,false,0,3,4,118
alwaysTrue,strategyChecker,40,true,false,0,3,4,121
alwaysTrue,strategyChecker,41,true,false,0,3,4,124
alwaysTrue,strategyChecker,42,true,false,0,3,4,127
alwaysTrue,strategyChecker,43,true,false,0,3,4,130
alwaysTrue,strategyChecker,44,true,false,0,3,4,133
alwaysTrue,strategyChecker,45,true,false,0,3,4,136
alwaysTrue,strategyChecker,46,true,false,0,3,4,139
alwaysTrue,strategyChecker,47,true,false,0,3,4,142
alwaysTrue,strategyChecker,48,true,false,0,3,4,145
alwaysTrue,strategyChecker,49,true,false,0,3,4,148
alwaysTrue,strategyChecker,50,true,false,0,3,4,151
alwaysTrue,strategyChecker,51,true,false,0,3,4,154
alwaysTrue,strategyChecker,52,true,false,0,3,4,157
alwaysTrue,strategyChecker,53,true,false,0,3,4,160
alwaysTrue,strategyChecker,54,true,false,0,3,4,163
alwaysTrue,strategyChecker,55,true,false,0,3,4,166
alwaysTrue,strategyChecker,56,true,false,0,3,4,169
alwaysTrue,strategyChecker,57,true,false,0,3,4,172
alwaysTrue,strategyChecker,58,true,false,0,3,4,175
alwaysTrue,strategyChecker,59,true,false,0,3,4,178
alwaysTrue,strategyChecker,60,true,false,0,3,4,181
alwaysTrue,strategyChecker,61,true,false,0,3,4,184
alwaysTrue,strategyChecker,62,true,false,0,3,4,187
alwaysTrue,strategyChecker,63,true,false,0,3,4,190
alwaysTrue,strategyChecker,64,true,false,0,3,4,193
alwaysTrue,strategyChecker,65,true,false,0,3,4,196
alwaysTrue,strategyChecker,66,true,false,0,3,4,199
alwaysTrue,strategyChecker,67,true,false,0,3,4,202
alwaysTrue,strategyChecker,68,true,false,0,3,4,205
alwaysTrue,strategyChecker,69,true,false,0,3,4,208
alwaysTrue,strategyChecker,70,true,false,0,3,4,211
alwaysTrue,strategyChecker,71,true,false,0,3,4,214
alwaysTrue,strategyChecker,72,true,false,0,3,4,217
alwaysTrue,strategyChecker,73,true,false,0,3,4,220
alwaysTrue,strategyChecker,74,true,false,0,3,4,223
alwaysTrue,strategyChecker,75,true,false,0,3,4,226
alwaysTrue,strategyChecker,76,true,false,0,3,4,229
alwaysTrue,strategyChecker,77,true,false,0,3,4,232
alwaysTrue,strategyChecker,78,true,false,0,3,4,235
alwaysTrue,strategyChecker,79,true,false,0,3,4,238
alwaysTrue,strategyChecker,80,true,false,0,3,4,241
alwaysTrue,strategyChecker,81,true,false,0,3,4,244
alwaysTrue,strategyChecker,82,true,false,0,3,4,247
alwaysTrue,strategyChecker,83,true,false,0,3,4,250
alwaysTrue,strategyChecker,84,true,false,0,3,4,253
alwaysTrue,strategyChecker,85,true,false,0,3,4,256
alwaysTrue,strategyChecker,86,true,false,0,3,4,259
alwaysTrue,strategyChecker,87,true,false,0,3,4,262
alwaysTrue,strategyChecker,88,true,false,0,3,4,265
alwaysTrue,strategyChecker,89,true,false,0,3,4,268
alwaysTrue,strategyChecker,90,true,false,0,3,4,271
alwaysTrue,strategyChecker,91,true,false,0,3,4,274
alwaysTrue,strategyChecker,92,true,false,0,3,4,277
alwaysTrue,strategyChecker,93,true,false,0,3,4,280
alwaysTrue,strategyChecker,94,true,false,0,3,4,283
alwaysTrue,strategyChecker,95,true,false,0,3,4,286
alwaysTrue,strategyChecker,96,true,false,0,3,4,289
alwaysTrue,strategyChecker,97,true,false,0,3,4,292
alwaysTrue,strategyChecker,98,true,false,0,3,4,295
alwaysTrue,strategyChecker,99,true,false,0,3,4,298
alwaysFalse,random,0,false,false,1,1,1,1
alwaysFalse,random,1,false,false,1,1,2,2
alwaysFalse,random,2,false,true,3,0,5,2
alwaysFalse,random,3,false,false,1,1,6,3
alwaysFalse,random,4,false,true,3,0,9,3
alwaysFalse,random,5,false,false,1,1,10,4
alwaysFalse,random,6,false,true,3,0,13,4
alwaysFalse,random,7,false,false,1,1,14,5
alwaysFalse,random,8,false,false,1,1,15,6
alwaysFalse,random,9,false,true,3,0,18,6
alwaysFalse,random,10,false,false,1,1,19,7
alwaysFalse,random,11,false,true,3,0,22,7
alwaysFalse,random,12,false,false,1,1,23,8
alwaysFalse,random,13,false,true,3,0,26,8
alwaysFalse,random,14,false,false,1,1,27,9
alwaysFalse,random,15,false,false,1,1,28,10
alwaysFalse,random,16,false,false,1,1,29,11
alwaysFalse,random,17,false,true,3,0,32,11
alwaysFalse,random,18,false,false,1,1,33,12
alwaysFalse,random,19,false,true,3,0,36,12
alwaysFalse,random,20,false,true,3,0,39,12
alwaysFalse,random,21,false,false,1,1,40,13
alwaysFalse,random,22,false,false,1,1,41,14
alwaysFalse,random,23,false,false,1,1,42,15
alwaysFalse,random,24,false,false,1,1,43,16
alwaysFalse,random,25,false,false,1,1,44,17
alwaysFalse,random,26,false,true,3,0,47,17
alwaysFalse,random,27,false,true,3,0,50,17
alwaysFalse,random,28,false,false,1,1,51,18
alwaysFalse,random,29,false,false,1,1,52,19
alwaysFalse,random,30,false,true,3,0,55,19
alwaysFalse,random,31,false,false,1,1,56,20
alwaysFalse,random,32,false,false,1,1,57,21
alwaysFalse,random,33,false,false,1,1,58,22
alwaysFalse,random,34,false,false,1,1,59,23
alwaysFalse,random,35,false,false,1,1,60,24
alwaysFalse,random,36,false,false,1,1,61,25
alwaysFalse,random,37,false,true,3,0,64,25
alwaysFalse,random,38,false,false,1,1,65,26
alwaysFalse,random,39,false,false,1,1,66,27
alwaysFalse,random,40,false,true,3,0,69,27
alwaysFalse,random,41,false,true,3,0,72,27
alwaysFalse,random,42,false,true,3,0,75,27
alwaysFalse,random,43,false,false,1,1,76,28
alwaysFalse,random,44,false,false,1,1,77,29
alwaysFalse,random,45,false,false,1,1,78,30
alwaysFalse,random,46,false,true,3,0,81,30
alwaysFalse,random,47,false,false,1,1,82,31
alwaysFalse,random,48,false,false,1,1,83,32
alwaysFalse,random,49,false,false,1,1,84,33
alwaysFalse,random,50,false,true,3,0,87,33
alwaysFalse,random,51,false,true,3,0,90,33
alwaysFalse,random,52,false,false,1,1,91,34
alwaysFalse,random,53,false,false,1,1,92,35
alwaysFalse,random,54,false,true,3,0,95,35
alwaysFalse,random,55,false,false,1,1,96,36
alwaysFalse,random,56,false,false,1,1,97,37
alwaysFalse,random,57,false,false,1,1,98,38
alwaysFalse,random,58,false,true,3,0,101,38
alwaysFalse,random,59,false,false,1,1,102,39
alwaysFalse,random,60,false,true,3,0,105,39
alwaysFalse,random,61,false,false,1,1,106,40
alwaysFalse,random,62,false,false,1,1,107,41
alwaysFalse,random,63,false,true,3,0,110,41
alwaysFalse,random,64,false,true,3,0,113,41
alwaysFalse,random,65,false,true,3,0,116,41
alwaysFalse,random,66,false,true,3,0,119,41
alwaysFalse,random,67,false,false,1,1,120,42
alwaysFalse,random,68,false,true,3,0,123,42
alwaysFalse,random,69,false,true,3,0,126,42
alwaysFalse,random,70,false,false,1,1,127,43
alwaysFalse,random,71,false,true,3,0,130,43
alwaysFalse,random,72,false,false,1,1,131,44
alwaysFalse,random,73,false,true,3,0,134,44
alwaysFalse,random,74,false,true,3,0,137,44
alwaysFalse,random,75,false,false,1,1,138,45
alwaysFalse,random,76,false,true,3,0,141,45
alwaysFalse,random,77,false,true,3,0,144,45
alwaysFalse,random,78,false,true,3,0,147,45
alwaysFalse,random,79,false,true,3,0,150,45
alwaysFalse,random,80,false,true,3,0,153,45
alwaysFalse,random,81,false,true,3,0,156,45
alwaysFalse,random,82,false,false,1,1,157,46
alwaysFalse,random,83,false,true,3,0,160,46
alwaysFalse,random,84,false,true,3,0,163,46
alwaysFalse,random,85,false,true,3,0,166,46
alwaysFalse,random,86,false,true,3,0,169,46
alwaysFalse,random,87,false,false,1,1,170,47
alwaysFalse,random,88,false,false,1,1,171,48
alwaysFalse,random,89,false,true,3,0,174,48
alwaysFalse,random,90,false,true,3,0,177,48
alwaysFalse,random,91,false,false,1,1,178,49
alwaysFalse,random,92,false,false,1,1,179,50
alwaysFalse,random,93,false,true,3,0,182,50
alwaysFalse,random,94,false,false,1,1,183,51
alwaysFalse,random,95,false,true,3,0,186,51
alwaysFalse,random,96,false,true,3,0,189,51
alwaysFalse,random,97,false,true,3,0,192,51
alwaysFalse,random,98,false,true,3,0,195,51
alwaysFalse,random,99,false,false,1,1,196,52
alwaysFalse,titForTat,0,false,true,3,0,3,0
alwaysFalse,titForTat,1,false,false,1,1,4,1
alwaysFalse,titForTat,2,false,false,1,1,5,2
alwaysFalse,titForTat,3,false,false,1,1,6,3
alwaysFalse,titForTat,4,false,false,1,1,7,4
alwaysFalse,titForTat,5,false,false,1,1,8,5
alwaysFalse,titForTat,6,false,false,1,1,9,6
alwaysFalse,titForTat,7,false,false,1,1,10,7
alwaysFalse,titForTat,8,false,false,1,1,11,8
alwaysFalse,titForTat,9,false,false,1,1,12,9
alwaysFalse,titForTat,10,false,false,1,1,13,10
alwaysFalse,titForTat,11,false,false,1,1,14,11
alwaysFalse,titForTat,12,false,false,1,1,15,12
alwaysFalse,titForTat,13,false,false,1,1,16,13
alwaysFalse,titForTat,14,false,false,1,1,17,14
alwaysFalse,titForTat,15,false,false,1,1,18,15
alwaysFalse,titForTat,16,false,false,1,1,19,16
alwaysFalse,titForTat,17,false,false,1,1,20,17
alwaysFalse,titForTat,18,false,false,1,1,21,18
alwaysFalse,titForTat,19,false,false,1,1,22,19
alwaysFalse,titForTat,20,false,false,1,1,23,20
alwaysFalse,titForTat,21,false,false,1,1,24,21
alwaysFalse,titForTat,22,false,false,1,1,25,22
alwaysFalse,titForTat,23,false,false,1,1,26,23
alwaysFalse,titForTat,24,false,false,1,1,27,24
alwaysFalse,titForTat,25,false,false,1,1,28,25
alwaysFalse,titForTat,26,false,false,1,1,29,26
alwaysFalse,titForTat,27,false,false,1,1,30,27
alwaysFalse,titForTat,28,false,false,1,1,31,28
alwaysFalse,titForTat,29,false,false,1,1,32,29
alwaysFalse,titForTat,30,false,false,1,1,33,30
alwaysFalse,titForTat,31,false,false,1,1,34,31
alwaysFalse,titForTat,32,false,false,1,1,35,32
alwaysFalse,titForTat,33,false,false,1,1,36,33
alwaysFalse,titForTat,34,false,false,1,1,37,34
alwaysFalse,titForTat,35,false,false,1,1,38,35
alwaysFalse,titForTat,36,false,false,1,1,39,36
alwaysFalse,titForTat,37,false,false,1,1,40,37
alwaysFalse,titForTat,38,false,false,1,1,41,38
alwaysFalse,titForTat,39,false,false,1,1,42,39
alwaysFalse,titForTat,40,false,false,1,1,43,40
alwaysFalse,titForTat,41,false,false,1,1,44,41
alwaysFalse,titForTat,42,false,false,1,1,45,42
alwaysFalse,titForTat,43,false,false,1,1,46,43
alwaysFalse,titForTat,44,false,false,1,1,47,44
alwaysFalse,titForTat,45,false,false,1,1,48,45
alwaysFalse,titForTat,46,false,false,1,1,49,46
alwaysFalse,titForTat,47,false,false,1,1,50,47
alwaysFalse,titForTat,48,false,false,1,1,51,48
alwaysFalse,titForTat,49,false,false,1,1,52,49
alwaysFalse,titForTat,50,false,false,1,1,53,50
alwaysFalse,titForTat,51,false,false,1,1,54,51
alwaysFalse,titForTat,52,false,false,1,1,55,52
alwaysFalse,titForTat,53,false,false,1,1,56,53
alwaysFalse,titForTat,54,false,false,1,1,57,54
alwaysFalse,titForTat,55,false,false,1,1,58,55
alwaysFalse,titForTat,56,false,false,1,1,59,56
alwaysFalse,titForTat,57,false,false,1,1,60,57
alwaysFalse,titForTat,58,false,false,1,1,61,58
alwaysFalse,titForTat,59,false,false,1,1,62,59
alwaysFalse,titForTat,60,false,false,1,1,63,60
alwaysFalse,titForTat,61,false,false,1,1,64,61
alwaysFalse,titForTat,62,false,false,1,1,65,62
alwaysFalse,titForTat,63,false,false,1,1,66,63
alwaysFalse,titForTat,64,false,false,1,1,67,64
alwaysFalse,titForTat,65,false,false,1,1,68,65
alwaysFalse,titForTat,66,false,false,1,1,69,66
alwaysFalse,titForTat,67,false,false,1,1,70,67
alwaysFalse,titForTat,68,false,false,1,1,71,68
alwaysFalse,titForTat,69,false,false,1,1,72,69
alwaysFalse,titForTat,70,false,false,1,1,73,70
alwaysFalse,titForTat,71,false,false,1,1,74,71
alwaysFalse,titForTat,72,false,false,1,1,75,72
alwaysFalse,titForTat,73,false,false,1,1,76,73
alwaysFalse,titForTat,74,false,false,1,1,77,74
alwaysFalse,titForTat,75,false,false,1,1,78,75
alwaysFalse,titForTat,76,false,false,1,1,79,76
alwaysFalse,titForTat,77,false,false,1,1,80,77
alwaysFalse,titForTat,78,false,false,1,1,81,78
alwaysFalse,titForTat,79,false,false,1,1,82,79
alwaysFalse,titForTat,80,false,false,1,1,83,80
alwaysFalse,titForTat,81,false,false,1,1,84,81
alwaysFalse,titForTat,82,false,false,1,1,85,82
alwaysFalse,titForTat,83,false,false,1,1,86,83
alwaysFalse,titForTat,84,false,false,1,1,87,84
alwaysFalse,titForTat,85,false,false,1,1,88,85
alwaysFalse,titForTat,86,false,false,1,1,89,86
alwaysFalse,titForTat,87,false,false,1,1,90,87
alwaysFalse,titForTat,88,false,false,1,1,91,88
alwaysFalse,titForTat,89,false,false,1,1,92,89
alwaysFalse,titForTat,90,false,false,1,1,93,90
alwaysFalse,titForTat,91,false,false,1,1,94,91
alwaysFalse,titForTat,92,false,false,1,1,95,92
alwaysFalse,titForTat,93,false,false,1,1,96,93
alwaysFalse,titForTat,94,false,false,1,1,97,94
alwaysFalse,titForTat,95,false,false,1,1,98,95
alwaysFalse,titForTat,96,false,false,1,1,99,96
alwaysFalse,titForTat,97,false,false,1,1,100,97
alwaysFalse,titForTat,98,false,false,1,1,101,98
alwaysFalse,titForTat,99,false,false,1,1,102,99
alwaysFalse,alwaysTrue,0,false,true,3,0,3,0
alwaysFalse,alwaysTrue,1,false,true,3,0,6,0
alwaysFalse,alwaysTrue,2,false,true,3,0,9,0
alwaysFalse,alwaysTrue,3,false,true,3,0,12,0
alwaysFalse,alwaysTrue,4,false,true,3,0,15,0
alwaysFalse,alwaysTrue,5,false,true,3,0,18,0
alwaysFalse,alwaysTrue,6,false,true,3,0,21,0
alwaysFalse,alwaysTrue,7,false,true,3,0,24,0
alwaysFalse,alwaysTrue,8,false,true,3,0,27,0
alwaysFalse,alwaysTrue,9,false,true,3,0,30,0
alwaysFalse,alwaysTrue,10,false,true,3,0,33,0
alwaysFalse,alwaysTrue,11,false,true,3,0,36,0
alwaysFalse,alwaysTrue,12,false,true,3,0,39,0
alwaysFalse,alwaysTrue,13,false,true,3,0,42,0
alwaysFalse,alwaysTrue,14,false,true,3,0,45,0
alwaysFalse,alwaysTrue,15,false,true,3,0,48,0
alwaysFalse,alwaysTrue,16,false,true,3,0,51,0
alwaysFalse,alwaysTrue,17,false,true,3,0,54,0
alwaysFalse,alwaysTrue,18,false,true,3,0,57,0
alwaysFalse,alwaysTrue,19,false,true,3,0,60,0
alwaysFalse,alwaysTrue,20,false,true,3,0,63,0
alwaysFalse,alwaysTrue,21,false,true,3,0,66,0
alwaysFalse,alwaysTrue,22,false,true,3,0,69,0
alwaysFalse,alwaysTrue,23,false,true,3,0,72,0
alwaysFalse,alwaysTrue,24,false,true,3,0,75,0
alwaysFalse,alwaysTrue,25,false,true,3,0,78,0
alwaysFalse,alwaysTrue,26,false,true,3,0,81,0
alwaysFalse,alwaysTrue,27,false,true,3,0,84,0
alwaysFalse,alwaysTrue,28,false,true,3,0,87,0
alwaysFalse,alwaysTrue,29,false,true,3,0,90,0
alwaysFalse,alwaysTrue,30,false,true,3,0,93,0
alwaysFalse,alwaysTrue,31,false,true,3,0,96,0
alwaysFalse,alwaysTrue,32,false,true,3,0,99,0
alwaysFalse,alwaysTrue,33,false,true,3,0,102,0
alwaysFalse,alwaysTrue,34,false,true,3,0,105,0
alwaysFalse,alwaysTrue,35,false,true,3,0,108,0
alwaysFalse,alwaysTrue,36,false,true,3,0,111,0
alwaysFalse,alwaysTrue,37,false,true,3,0,114,0
alwaysFalse,alwaysTrue,38,false,true,3,0,117,0
alwaysFalse,alwaysTrue,39,false,true,3,0,120,0
alwaysFalse,alwaysTrue,40,false,true,3,0,123,0
alwaysFalse,alwaysTrue,41,false,true,3,0,126,0
alwaysFalse,alwaysTrue,42,false,true,3,0,129,0
alwaysFalse,alwaysTrue,43,false,true,3,0,132,0
alwaysFalse,alwaysTrue,44,false,true,3,0,135,0
alwaysFalse,alwaysTrue,45,false,true,3,0,138,0
alwaysFalse,alwaysTrue,46,false,true,3,0,141,0
alwaysFalse,alwaysTrue,47,false,true,3,0,144,0
alwaysFalse,alwaysTrue,48,false,true,3,0,147,0
alwaysFalse,alwaysTrue,49,false,true,3,0,150,0
alwaysFalse,alwaysTrue,50,false,true,3,0,153,0
alwaysFalse,alwaysTrue,51,false,true,3,0,156,0
alwaysFalse,alwaysTrue,52,false,true,3,0,159,0
alwaysFalse,alwaysTrue,53,false,true,3,0,162,0
alwaysFalse,alwaysTrue,54,false,true,3,0,165,0
alwaysFalse,alwaysTrue,55,false,true,3,0,168,0
alwaysFalse,alwaysTrue,56,false,true,3,0,171,0
alwaysFalse,alwaysTrue,57,false,true,3,0,174,0
alwaysFalse,alwaysTrue,58,false,true,3,0,177,0
alwaysFalse,alwaysTrue,59,false,true,3,0,180,0
alwaysFalse,alwaysTrue,60,false,true,3,0,183,0
alwaysFalse,alwaysTrue,61,false,true,3,0,186,0
alwaysFalse,alwaysTrue,62,false,true,3,0,189,0
alwaysFalse,alwaysTrue,63,false,true,3,0,192,0
alwaysFalse,alwaysTrue,64,false,true,3,0,195,0
alwaysFalse,alwaysTrue,65,false,true,3,0,198,0
alwaysFalse,alwaysTrue,66,false,true,3,0,201,0
alwaysFalse,alwaysTrue,67,false,true,3,0,204,0
alwaysFalse,alwaysTrue,68,false,true,3,0,207,0
alwaysFalse,alwaysTrue,69,false,true,3,0,210,0
alwaysFalse,alwaysTrue,70,false,true,3,0,213,0
alwaysFalse,alwaysTrue,71,false,true,3,0,216,0
alwaysFalse,alwaysTrue,72,false,true,3,0,219,0
alwaysFalse,alwaysTrue,73,false,true,3,0,222,0
alwaysFalse,alwaysTrue,74,false,true,3,0,225,0
alwaysFalse,alwaysTrue,75,false,true,3,0,228,0
alwaysFalse,alwaysTrue,76,false,true,3,0,231,0
alwaysFalse,alwaysTrue,77,false,true,3,0,234,0
alwaysFalse,alwaysTrue,78,false,true,3,0,237,0
alwaysFalse,alwaysTrue,79,false,true,3,0,240,0
alwaysFalse,alwaysTrue,80,false,true,3,0,243,0
alwaysFalse,alwaysTrue,81,false,true,3,0,246,0
alwaysFalse,alwaysTrue,82,false,true,3,0,249,0
alwaysFalse,alwaysTrue,83,false,true,3,0,252,0
alwaysFalse,alwaysTrue,84,false,true,3,0,255,0
alwaysFalse,alwaysTrue,85,false,true,3,0,258,0
alwaysFalse,alwaysTrue,86,false,true,3,0,261,0
alwaysFalse,alwaysTrue,87,false,true,3,0,264,0
alwaysFalse,alwaysTrue,88,false,true,3,0,267,0
alwaysFalse,alwaysTrue,89,false,true,3,0,270,0
alwaysFalse,alwaysTrue,90,false,true,3,0,273,0
alwaysFalse,alwaysTrue,91,false,true,3,0,276,0
alwaysFalse,alwaysTrue,92,false,true,3,0,279,0
alwaysFalse,alwaysTrue,93,false,true,3,0,282,0
alwaysFalse,alwaysTrue,94,false,true,3,0,285,0
alwaysFalse,alwaysTrue,95,false,true,3,0,288,0
alwaysFalse,alwaysTrue,96,false,true,3,0,291,0
alwaysFalse,alwaysTrue,97,false,true,3,0,294,0
alwaysFalse,alwaysTrue,98,false,true,3,0,297,0
alwaysFalse,alwaysTrue,99,false,true,3,0,300,0
alwaysFalse,alwaysFalse,0,false,false,1,1,1,1
alwaysFalse,alwaysFalse,1,false,false,1,1,2,2
alwaysFalse,alwaysFalse,2,false,false,1,1,3,3
alwaysFalse,alwaysFalse,3,false,false,1,1,4,4
alwaysFalse,alwaysFalse,4,false,false,1,1,5,5
alwaysFalse,alwaysFalse,5,false,false,1,1,6,6
alwaysFalse,alwaysFalse,6,false,false,1,1,7,7
alwaysFalse,alwaysFalse,7,false,false,1,1,8,8
alwaysFalse,alwaysFalse,8,false,false,1,1,9,9
alwaysFalse,alwaysFalse,9,false,false,1,1,10,10
alwaysFalse,alwaysFalse,10,false,false,1,1,11,11
alwaysFalse,alwaysFalse,11,false,false,1,1,12,12
alwaysFalse,alwaysFalse,12,false,false,1,1,13,13
alwaysFalse,alwaysFalse,13,false,false,1,1,14,14
alwaysFalse,alwaysFalse,14,false,false,1,1,15,15
alwaysFalse,alwaysFalse,15,false,false,1,1,16,16
alwaysFalse,alwaysFalse,16,false,false,1,1,17,17
alwaysFalse,alwaysFalse,17,false,false,1,1,18,18
alwaysFalse,alwaysFalse,18,false,false,1,1,19,19
alwaysFalse,alwaysFalse,19,false,false,1,1,20,20
alwaysFalse,alwaysFalse,20,false,false,1,1,21,21
alwaysFalse,alwaysFalse,21,false,false,1,1,22,22
alwaysFalse,alwaysFalse,22,false,false,1,1,23,23
alwaysFalse,alwaysFalse,23,false,false,1,1,24,24
alwaysFalse,alwaysFalse,24,false,false,1,1,25,25
alwaysFalse,alwaysFalse,25,false,false,1,1,26,26
alwaysFalse,alwaysFalse,26,false,false,1,1,27,27
alwaysFalse,alwaysFalse,27,false,false,1,1,28,28
alwaysFalse,alwaysFalse,28,false,false,1,1,29,29
alwaysFalse,alwaysFalse,29,false,false,1,1,30,30
alwaysFalse,alwaysFalse,30,false,false,1,1,31,31
alwaysFalse,alwaysFalse,31,false,false,1,1,32,32
alwaysFalse,alwaysFalse,32,false,false,1,1,33,33
alwaysFalse,alwaysFalse,33,false,false,1,1,34,34
alwaysFalse,alwaysFalse,34,false,false,1,1,35,35
alwaysFalse,alwaysFalse,35,false,false,1,1,36,36
alwaysFalse,alwaysFalse,36,false,false,1,1,37,37
alwaysFalse,alwaysFalse,37,false,false,1,1,38,38
alwaysFalse,alwaysFalse,38,false,false,1,1,39,39
alwaysFalse,alwaysFalse,39,false,false,1,1,40,40
alwaysFalse,alwaysFalse,40,false,false,1,1,41,41
alwaysFalse,alwaysFalse,41,false,false,1,1,42,42
alwaysFalse,alwaysFalse,42,false,false,1,1,43,43
alwaysFalse,alwaysFalse,43,false,false,1,1,44,44
alwaysFalse,alwaysFalse,44,false,false,1,1,45,45
alwaysFalse,alwaysFalse,45,false,false,1,1,46,46
alwaysFalse,alwaysFalse,46,false,false,1,1,47,47
alwaysFalse,alwaysFalse,47,false,false,1,1,48,48
alwaysFalse,alwaysFalse,48,false,false,1,1,49,49
